2018-06-16 11:26:39.703 main  INFO org.springframework.web.context.ContextLoader:305 - Root WebApplicationContext: initialization started
2018-06-16 11:27:02.263 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/45678678.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.273 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/54354.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.273 qtp1549377783-29  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/54375483543.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.281 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/logo.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.281 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/4525424.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.289 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/453254354.jpg] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.293 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/45354312.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.294 qtp1549377783-29  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/547567.jpg] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.301 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/879789.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.301 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/banner-3.jpg] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.312 qtp1549377783-29  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/banner-4.jpg] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.312 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/786453654365.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.321 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/54354.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.324 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/453254312.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.326 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/4525424.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.333 qtp1549377783-29  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/1.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.333 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/45354312.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.340 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/2.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.340 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/879789.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.348 qtp1549377783-29  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/3.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.348 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/786453654365.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.356 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/4.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.356 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/453254312.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.370 qtp1549377783-29  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/123132.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.371 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/1.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.380 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/2.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.380 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/1549865.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.389 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/3.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.392 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/785345.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.395 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/4.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.401 qtp1549377783-29  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/123132.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.401 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/1471.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.407 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/1549865.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.410 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/7861.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.412 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/785345.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.422 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/1471.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.422 qtp1549377783-29  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/2524.jpg] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.428 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/7861.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.435 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/2524.jpg] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.494 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/js/bootstrap.min.js] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:02.503 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/453254312.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.068 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/css/bootstrap.min.css] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.068 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/css/t11.css] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.072 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/css/base.css] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.072 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/css/Untitled-3.css] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.076 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/css/Untitled-1base.css] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.077 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/js/jquery-3.3.1.min.js] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.085 qtp1549377783-29  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/js/bootstrap.min.js] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.087 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/54537.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.094 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/45678678.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.101 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/54375483543.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.106 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/logo.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.111 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/453254354.jpg] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.118 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/547567.jpg] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.142 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/banner-3.jpg] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.148 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/banner-4.jpg] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.154 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/54354.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.159 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/4525424.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.164 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/45354312.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.171 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/879789.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.176 qtp1549377783-30  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/786453654365.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.184 qtp1549377783-32  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/453254312.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.184 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/1.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.186 qtp1549377783-29  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/2.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.190 qtp1549377783-16  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/3.png] in DispatcherServlet with name 'dispatcher'
2018-06-16 11:27:03.190 qtp1549377783-29  WARN org.springframework.web.servlet.PageNotFound:1139 - No mapping found for HTTP request with URI [/static/images/4.png] in DispatcherServlet with name 'dispatcher'
